伟	0.008808926
秀英	0.016942584
敏	0.024302127
静	0.031399619
丽	0.038060456
勇	0.044626639
杰	0.051087088
军	0.057127121
艳	0.063044624
涛	0.068951861
强	0.074340647
磊	0.079444827
桂英	0.084470961
超	0.089475548
娟	0.094441772
燕	0.099388729
芳	0.104153429
秀兰	0.108824626
玉兰	0.113373344
平	0.117772271
波	0.122122357
玲	0.126461642
鹏	0.130732357
华	0.134950034
辉	0.139118265
英	0.143264379
斌	0.147307754
桂兰	0.151329745
红	0.1552676
丹	0.159182223
霞	0.163018331
明	0.166766786
萍	0.170441629
秀珍	0.174045241
飞	0.1776194
鑫	0.18119061
娜	0.184652341
俊	0.188098627
建华	0.191544003
凤英	0.194925482
林	0.198249225
刚	0.201537266
梅	0.204824793
浩	0.208067418
婷	0.21129847
莉	0.214527528
玉珍	0.217731835
玉梅	0.220927782
玉英	0.224067473
亮	0.227184584
凯	0.23021378
健	0.233238217
云	0.2361849
兰英	0.239071858
婷婷	0.241929417
红梅	0.244726497
峰	0.247513797
雪	0.250294639
洋	0.253070292
慧	0.255837447
海燕	0.258570867
琴	0.26126298
建国	0.263865473
宇	0.266450633
建军	0.269027907
颖	0.271603746
洁	0.274167143
玉华	0.27670732
志强	0.279241329
龙	0.281727372
桂珍	0.284167759
倩	0.286595539
春梅	0.28901972
帅	0.291424328
旭	0.293762308
桂芳	0.296093019
秀梅	0.298404176
丽娟	0.300708564
秀芳	0.302997733
冬梅	0.305260602
建	0.307487784
小红	0.309705275
宁	0.311920383
阳	0.314135398
桂香	0.316325088
丽华	0.31849312
丽丽	0.320655235
琳	0.322807404
雪梅	0.324950762
兵	0.327074874
建平	0.329177474
秀云	0.331278962
秀华	0.333348515
桂荣	0.335410493
淑珍	0.337436922
秀荣	0.33945725
荣	0.341477202
晶	0.343493923
佳	0.345503789
丹丹	0.347491702
小平	0.349471473
金凤	0.351409129
彬	0.353332168
桂花	0.355237637
丽萍	0.357124476
文	0.359000697
欢	0.360858553
莹	0.362694313
美英	0.364515781
淑英	0.366323808
金花	0.368130632
